Gene_id	Max_aMAFC	Max_Time	PassMaxtime	On_trans	Off_trans	12B-10G_MaxVal	12B-3D7B_MaxVal	10G-3D7B_MaxVal	12B-10G_MaxTime	12B-3D7B_MaxTime	10G-3D7B_MaxTime	A7-B11_MaxVal	A7-E5_MaxVal	A7-B11_MaxTime	A7-E5_MaxTime	E5-B11_MaxVal	E5-B11_MaxTime	Is_3D7B	Is_tRNA.x	Is_tRNA.y
PF3D7_1127400	0.27986806281358545	Left	FALSE	10G	E5	-0.172411539592955	0.232182924281985	0.279868062813585	Sides	Mid	Left	-0.172103889434871	0.0711577290126342	Mid	Mid	-0.243261618447505	Mid	TRUE	FALSE	FALSE
PF3D7_1329800	-0.2798675001967408	Mid	FALSE	10G	12B	-0.279867500196741	-0.179960677922037	0.124209055898941	Mid	Mid	Right	-0.225771474477438	-0.174662763602664	Mid	Left	-0.0645552527006879	Mid	FALSE	FALSE	FALSE
PF3D7_0724300	0.27981398736248136	Left	FALSE	12B	E5	0.208304169585111	0.279813987362481	0.115865243388474	Left	Left	Mid	0.0495515563291907	0.121906249021287	Left	Left	-0.0723546926920964	Left	TRUE	FALSE	FALSE
PF3D7_1104900	0.2797102223825345	Right	FALSE	A7	E5	0.159022412975297	0.0239942706994814	-0.146379889110882	Sides	Left	Sides	0.159587262120863	0.279710222382535	Sides	Right	-0.219383757748819	Mid	FALSE	FALSE	FALSE
PF3D7_1247300	0.27969840305507704	Sides	FALSE	10G	A7	-0.0556826376782742	0.229965250519699	0.279698403055077	Left	Sides	Sides	-0.241440854271161	-0.117939067827086	Mid	Right	-0.177573502037102	Mid	TRUE	FALSE	FALSE
PF3D7_1365200	0.27933944835424324	Right	FALSE	E5	B11	NA	NA	NA	NA	NA	NA	0.265241690795216	-0.179217905519621	Right	Sides	0.279339448354243	Right	FALSE	FALSE	FALSE
PF3D7_1436100	0.2793128516528773	Mid	FALSE	E5	B11	-0.1211139565646	-0.18008027970312	-0.05896632313852	Left	Left	Left	0.169832922685143	-0.109479928967734	Mid	Mid	0.279312851652877	Mid	FALSE	FALSE	FALSE
PF3D7_1363700	0.2792772905172455	Sides	FALSE	E5	B11	-0.13374199342474	-0.117043618585548	0.220807301201148	Mid	Sides	Mid	-0.115268254231649	-0.190102791110476	Mid	Sides	0.279277290517245	Sides	FALSE	FALSE	FALSE
PF3D7_1036700	0.27920839169320005	Sides	FALSE	12B	10G	0.2792083916932	0.252885191511926	0.119455389602852	Sides	Sides	Left	-0.220250650334316	-0.194570631639176	Mid	Sides	0.150282370037096	Sides	FALSE	FALSE	FALSE
PF3D7_1401300	0.27910427616729633	Mid	FALSE	12B	10G	0.279104276167296	0.193271385319622	-0.100140080078119	Mid	Right	Mid	-0.22607727201328	-0.0882359721207299	Sides	Right	-0.20142849910015	Sides	FALSE	FALSE	FALSE
PF3D7_1435300	0.2790435304023186	Left	FALSE	12B	10G	0.279043530402319	0.101621906206111	-0.265275968628963	Left	Mid	Left	-0.124021248208961	-0.0705433021209222	Right	Mid	-0.10766885296182	Sides	FALSE	FALSE	FALSE
PF3D7_1401200	0.27894997772868035	Left	FALSE	A7	B11	-0.227327051009178	-0.206985054077008	0.208666695603718	Left	Left	Right	0.27894997772868	0.177714187433963	Left	Left	-0.121615213535228	Right	FALSE	FALSE	FALSE
PF3D7_0210700	0.2785854984089504	Left	FALSE	12B	10G	0.27858549840895	0.19190066049967	-0.117361409705374	Left	Mid	Left	-0.255252370230642	-0.133573543994979	Right	Sides	-0.134813601750181	Right	FALSE	FALSE	FALSE
PF3D7_1453900	-0.2785210327444537	Left	FALSE	B11	A7	0.154872139444937	0.137651946888748	-0.10187928392157	Right	Left	Right	-0.278521032744454	0.030154318159804	Left	Right	-0.248901532465215	Left	FALSE	FALSE	FALSE
PF3D7_1443600	-0.2784612489980043	Mid	FALSE	B11	A7	0.0525591697691334	0.109908284618807	0.105360692460792	Left	Left	Right	-0.278461248998004	-0.113975377029601	Mid	Mid	-0.164485871968403	Mid	FALSE	FALSE	FALSE
PF3D7_1473900	0.278390100515378	Mid	FALSE	12B	10G	0.278390100515378	-0.235884506624341	-0.26119682149285	Mid	Sides	Right	0.0681631380056593	-0.078195751725847	Right	Left	0.0461059570631438	Right	FALSE	FALSE	FALSE
PF3D7_1147500	0.27835870042965194	Left	FALSE	10G	E5	-0.267655841737103	0.104567977629052	0.278358700429652	Left	Sides	Left	-0.0676452539107096	-0.0976875185962106	Left	Right	-0.139206583916059	Left	TRUE	FALSE	FALSE
PF3D7_0321900	-0.2783218978452008	Sides	FALSE	10G	12B	-0.278321897845201	-0.127171171724107	0.27161661403507	Sides	Right	Left	-0.139000885164772	0.135967883265194	Sides	Mid	-0.135596236561594	Sides	FALSE	FALSE	FALSE
PF3D7_1431600	-0.27831060102970684	Left	FALSE	B11	E5	0.161553526831259	0.12036789479683	-0.1127156411266	Sides	Right	Sides	-0.169977556245814	0.108333044783893	Left	Left	-0.278310601029707	Left	FALSE	FALSE	FALSE
PF3D7_1209700	0.27816757261993785	Sides	FALSE	10G	E5	-0.241850813634689	-0.162345820770504	0.278167572619938	Mid	Mid	Sides	-0.136200338235074	0.0572968012073815	Right	Left	-0.125376616296466	Mid	TRUE	FALSE	FALSE
PF3D7_0414300	-0.27813389041257797	Left	FALSE	10G	12B	-0.278133890412578	-0.100531991600637	0.258441062828948	Left	Mid	Left	-0.0696441895242606	-0.0904721499220016	Mid	Sides	-0.131582694289294	Mid	FALSE	FALSE	FALSE
PF3D7_1128200	0.2777608007947704	Sides	FALSE	10G	A7	0.122510121584896	0.276365361409504	0.27776080079477	Right	Sides	Sides	-0.157487608728239	0.14664402876215	Left	Mid	-0.235397254305747	Left	TRUE	FALSE	FALSE
PF3D7_1405900	0.2777589105919261	Left	FALSE	E5	B11	-0.253724908419059	-0.0982385884748	0.250695659953252	Mid	Right	Mid	0.251739594597511	0.149677678522641	Left	Right	0.277758910591926	Left	FALSE	FALSE	FALSE
PF3D7_1412500	-0.2777527647649111	Right	FALSE	E5	10G	0.200502952993222	-0.179991912600541	-0.277752764764911	Right	Left	Right	-0.0813726121970229	-0.0392890523473672	Mid	Sides	0.108858688885268	Sides	TRUE	FALSE	FALSE
PF3D7_1038900	0.27759690400235565	Left	FALSE	12B	10G	0.277596904002356	0.17870210380837	-0.274745989430978	Left	Mid	Left	-0.215113304743624	-0.119727587616106	Left	Left	-0.0953857171275184	Left	FALSE	FALSE	FALSE
PF3D7_1479500	0.27749516251816303	Sides	FALSE	12B	E5	0.120180069171111	0.277495162518163	0.196545432165822	Right	Sides	Left	0.0934742393745496	-0.269370541115653	Right	Left	0.190039738963834	Mid	TRUE	FALSE	FALSE
PF3D7_1104000	0.2774025249775037	Left	FALSE	10G	E5	-0.1153883975592	0.174383377500896	0.277402524977504	Left	Sides	Left	-0.15699637478234	0.0780041352786687	Left	Left	-0.235000510061008	Left	TRUE	FALSE	FALSE
PF3D7_0606200	-0.2773828838426204	Sides	FALSE	E5	A7	0.12534951364351	0.0672027598051037	-0.188030556198277	Mid	Sides	Mid	-0.249710846437588	-0.27738288384262	Left	Sides	0.0513469113051074	Sides	FALSE	FALSE	FALSE
PF3D7_0519100	-0.27730524368371523	Mid	FALSE	B11	E5	-0.148659523419104	-0.200628536722	0.108933641455274	Right	Sides	Mid	-0.107196623463636	0.213571513361306	Left	Mid	-0.277305243683715	Mid	FALSE	FALSE	FALSE
PF3D7_0919000	-0.2772720083779166	Left	FALSE	B11	A7	0.0696554930912443	0.156148769281704	0.0864932761904593	Left	Left	Left	-0.277272008377917	-0.256074022610665	Left	Right	-0.215402831680144	Left	FALSE	FALSE	FALSE
PF3D7_0415900	0.2772545560327334	Sides	FALSE	12B	B11	0.168255958316459	0.277254556032733	0.148225911904837	Right	Sides	Sides	0.149551710779506	-0.0310309569617026	Sides	Mid	0.139185163498928	Sides	TRUE	FALSE	FALSE
PF3D7_1428200	0.27720355755567416	Right	FALSE	12B	10G	0.277203557555674	0.072184816668652	-0.205018740887022	Right	Right	Right	-0.246091244180321	-0.118761540676545	Right	Sides	-0.173177321912825	Mid	FALSE	FALSE	FALSE
PF3D7_1354600	-0.27697844366211205	Left	FALSE	B11	E5	0.0239054760226001	0.206387011468289	0.182481535445689	Left	Left	Left	-0.165211531238443	-0.127111768818704	Left	Right	-0.276978443662112	Left	FALSE	FALSE	FALSE
PF3D7_0615900	0.2769399135082963	Left	FALSE	12B	E5	0.259891258884067	0.276939913508296	0.220758652068067	Left	Left	Mid	0.0443139613645418	0.181215453017113	Sides	Sides	-0.136901491652571	Sides	TRUE	FALSE	FALSE
PF3D7_1209100	0.2769244115140521	Left	FALSE	10G	B11	-0.0398812403340964	0.237043171179956	0.276924411514052	Left	Left	Left	0.046043110668269	-0.11674194995861	Sides	Left	0.157395444317688	Left	TRUE	FALSE	FALSE
PF3D7_0314000	-0.27687094364074066	Right	FALSE	E5	A7	0.0359490164099036	0.15856896910697	0.130814419532067	Right	Sides	Sides	-0.187989031418295	-0.276870943640741	Mid	Right	0.246059379514347	Sides	FALSE	FALSE	FALSE
PF3D7_1142000	0.27656280670844935	Right	FALSE	A7	B11	-0.276269475135289	-0.214746480373467	0.241426808120481	Right	Sides	Mid	0.276562806708449	0.162923832622872	Right	Right	0.21783398185138	Left	FALSE	FALSE	FALSE
PF3D7_0801300	0.27635659890954445	Right	FALSE	A7	B11	-0.072398391833474	-0.11778557887801	-0.152028394334649	Sides	Left	Mid	0.276356598909544	0.168779151896061	Right	Right	0.107577447013484	Right	FALSE	FALSE	FALSE
PF3D7_1304900	-0.27633583510384113	Mid	FALSE	B11	A7	-0.129396758574022	-0.181346047414548	-0.21860952755157	Left	Mid	Right	-0.276335835103841	-0.118271083960329	Mid	Left	-0.16886101139483	Mid	FALSE	FALSE	FALSE
PF3D7_1358300	0.2763200508425628	Sides	FALSE	12B	10G	0.276320050842563	0.164378102550415	-0.199311132011816	Sides	Right	Left	-0.213809256382605	-0.193898349307279	Sides	Sides	-0.0645900496256348	Left	FALSE	FALSE	FALSE
PF3D7_1420500	-0.2763186401624763	Left	FALSE	E5	10G	0.270474274841637	0.172710608417237	-0.276318640162476	Left	Mid	Left	-0.418061635678482	0.282872294060366	Left	Mid	-0.467003314749839	Left	TRUE	FALSE	FALSE
PF3D7_1018000	0.2761641566188518	Left	FALSE	12B	E5	0.100305458959008	0.276164156618852	0.176633175327585	Left	Left	Mid	-0.194637105045234	0.0411864259251525	Sides	Left	-0.230982314643439	Sides	TRUE	FALSE	FALSE
PF3D7_1246800	-0.27615808208888126	Left	FALSE	B11	A7	0.117837838654857	-0.134758869314593	-0.178843093678985	Sides	Right	Right	-0.276158082088881	-0.112074762640381	Left	Sides	-0.233873330099991	Mid	FALSE	FALSE	FALSE
PF3D7_1352800	-0.276020595776255	Mid	FALSE	B11	A7	-0.113748098174059	-0.138237127824	-0.145954016909756	Left	Sides	Right	-0.276020595776255	-0.140355598202712	Mid	Right	-0.245417051342048	Left	FALSE	FALSE	FALSE
PF3D7_0511000	-0.27594845089228887	Mid	FALSE	A7	12B	-0.0664394772719553	-0.275948450892289	-0.253521212296926	Left	Mid	Mid	0.147109565534567	-0.125361403712624	Right	Sides	0.217656406057382	Right	TRUE	FALSE	FALSE
PF3D7_0105200	-0.27592922519618	Right	FALSE	B11	A7	0.109931166315304	0.177683339572578	0.157749868727822	Left	Sides	Right	-0.27592922519618	-0.123647308289667	Right	Right	-0.152281916906513	Right	FALSE	FALSE	FALSE
PF3D7_1025800	-0.2759181659480658	Left	FALSE	B11	A7	NA	NA	NA	NA	NA	NA	-0.275918165948066	-0.0418259419688209	Left	Sides	-0.23609429081398	Left	FALSE	FALSE	FALSE
PF3D7_0320800	-0.27585204518013384	Mid	FALSE	B11	A7	0.207247922796496	0.0843611707323112	-0.154418197289733	Sides	Left	Sides	-0.275852045180134	-0.173159008261462	Mid	Right	0.127309167370866	Sides	FALSE	FALSE	FALSE
PF3D7_1463300	-0.2757402033268792	Mid	FALSE	B11	E5	0.16018497660283	0.250728865059704	0.103680727490318	Sides	Left	Mid	-0.239053622307798	-0.1479122638728	Mid	Sides	-0.275740203326879	Mid	FALSE	FALSE	FALSE
PF3D7_0821400	-0.2757082986933597	Sides	FALSE	B11	E5	0.050382956480874	-0.0925239961729147	-0.115671820623138	Sides	Mid	Mid	-0.264176662216062	-0.0925525052399943	Sides	Right	-0.27570829869336	Sides	FALSE	FALSE	FALSE
PF3D7_1223300	0.27557500102962523	Left	FALSE	10G	A7	-0.0418772575537008	0.233697743475924	0.275575001029625	Left	Left	Left	-0.201120504514682	-0.0519739390010956	Mid	Mid	-0.149146565513586	Mid	TRUE	FALSE	FALSE
PF3D7_0928600	0.2755413591909334	Sides	FALSE	12B	10G	0.275541359190933	-0.0703027591387408	-0.230920514285348	Sides	Mid	Sides	0.0460541314556649	-0.152166742578591	Right	Right	0.198220874034256	Right	FALSE	FALSE	FALSE
PF3D7_0722300	0.2755072403417801	Left	FALSE	E5	B11	0.200678397909867	0.188345507099126	-0.103367062023744	Mid	Left	Right	0.21312468236379	-0.124742739895443	Left	Mid	0.27550724034178	Left	FALSE	FALSE	FALSE
PF3D7_0518700	0.27550542127862326	Mid	FALSE	A7	B11	-0.213159365762591	-0.205062930881154	0.274481081666874	Mid	Right	Left	0.275505421278623	0.153561725892869	Mid	Right	0.176803370883637	Mid	FALSE	FALSE	FALSE
PF3D7_1006600	-0.2754530853717553	Mid	FALSE	B11	A7	0.230503506707962	-0.0821395810542298	-0.253522585870628	Sides	Left	Sides	-0.275453085371755	-0.104342344948799	Mid	Right	-0.236838499781921	Mid	FALSE	FALSE	FALSE
PF3D7_0806600	0.2753970422606666	Left	FALSE	10G	A7	-0.0710674702683133	0.264264644693763	0.275397042260667	Right	Left	Left	0.117781653460032	0.0836880126213129	Right	Sides	0.151599277780519	Mid	TRUE	FALSE	FALSE
PF3D7_1404900	-0.27536347335212297	Right	FALSE	E5	A7	0.145652446547413	0.0582877605874518	0.108092405812518	Right	Mid	Left	-0.249350628972707	-0.275363473352123	Right	Right	0.206782875902115	Left	FALSE	FALSE	FALSE
PF3D7_1236700	0.27523239375587694	Left	FALSE	E5	B11	-0.0451759507823334	0.19628547875623	0.234408969731	Left	Sides	Sides	-0.245615971555484	-0.257528842545992	Right	Left	0.275232393755877	Left	FALSE	FALSE	FALSE
PF3D7_1120600	0.2747795567833704	Mid	FALSE	10G	B11	-0.263847017136571	0.114412573323874	0.27477955678337	Mid	Sides	Mid	0.20112123586922	0.15206543816191	Right	Right	-0.0921607519204025	Left	TRUE	FALSE	FALSE
PF3D7_1221000	0.2747714712735851	Left	FALSE	12B	10G	0.274771471273585	-0.103765156188378	-0.272131119388518	Left	Mid	Left	0.130787320448781	-0.148771098708164	Left	Mid	0.173514252515547	Mid	FALSE	FALSE	FALSE
PF3D7_0203000	-0.2744693038057186	Mid	FALSE	10G	12B	-0.274469303805719	-0.136745492863096	0.137723810942622	Mid	Mid	Mid	-0.0440707256930853	0.202403154224185	Left	Sides	-0.217736726549886	Sides	FALSE	FALSE	FALSE
PF3D7_1113500	0.2744584185118371	Sides	FALSE	10G	A7	-0.0958732851005111	0.181884854803437	0.274458418511837	Left	Sides	Sides	-0.137530334055729	-0.109111262456703	Left	Right	-0.198462420209258	Left	TRUE	FALSE	FALSE
PF3D7_0403900	0.2744482608833001	Mid	FALSE	A7	B11	0.0468490198477406	-0.131820542205368	-0.0867777376412719	Sides	Left	Left	0.2744482608833	-0.118237943741542	Mid	Sides	0.227427656528442	Mid	FALSE	FALSE	FALSE
PF3D7_1328500	-0.274342744887003	Left	FALSE	B11	10G	0.151157938635505	-0.191476353418635	-0.274342744887003	Mid	Left	Left	-0.187060157158328	-0.0816115431424432	Sides	Right	-0.143640429229138	Sides	TRUE	FALSE	FALSE
PF3D7_0505700	0.2742416439689111	Left	FALSE	12B	B11	0.188137742943829	0.274241643968911	0.100781392419415	Left	Left	Sides	0.0649247448560818	-0.109238932453196	Left	Mid	0.0891943770084131	Mid	TRUE	FALSE	FALSE
PF3D7_1129100	-0.27414325584046983	Sides	FALSE	E5	A7	0.0667279429367186	-0.0941897068927628	-0.0975676187146443	Right	Left	Mid	-0.212233763904561	-0.27414325584047	Right	Sides	0.211150800336105	Left	FALSE	FALSE	FALSE
PF3D7_1036800	-0.2740996839425057	Sides	FALSE	E5	A7	0.0459587533009059	0.212930453168815	0.186484736719689	Left	Sides	Sides	-0.110985287911246	-0.274099683942506	Sides	Sides	0.163114396031259	Sides	FALSE	FALSE	FALSE
PF3D7_1034800	-0.2739135372620145	Mid	FALSE	B11	E5	-0.146812023322333	-0.253433403384415	-0.237627697426489	Mid	Left	Left	-0.196533469907918	0.111249582783338	Mid	Right	-0.273913537262015	Mid	FALSE	FALSE	FALSE
PF3D7_0322000	-0.27380503512401794	Left	FALSE	B11	A7	-0.171581362196933	0.255817702314067	0.249474639747074	Left	Sides	Sides	-0.273805035124018	-0.155454113907031	Left	Right	-0.251500623763554	Left	FALSE	FALSE	FALSE
PF3D7_0729500	-0.2737924385708194	Sides	FALSE	B11	A7	0.0810399083139778	0.0946804876428889	0.116438722216941	Mid	Sides	Sides	-0.273792438570819	-0.273267260267284	Sides	Sides	-0.171336273520553	Left	FALSE	FALSE	FALSE
PF3D7_0312600	-0.27374354560164327	Mid	FALSE	B11	E5	NA	NA	NA	NA	NA	NA	-0.234351266043733	0.105377773143488	Left	Right	-0.273743545601643	Mid	FALSE	TRUE	TRUE
PF3D7_0516400	-0.27366473464103075	Left	FALSE	E5	12B	-0.197197363107225	-0.273664734641031	0.119102409720118	Left	Left	Sides	-0.196226047801953	0.0583444461988245	Right	Right	-0.254570494000778	Right	TRUE	FALSE	FALSE
PF3D7_0910100	-0.27363056648136413	Left	FALSE	B11	A7	-0.0671025108778667	-0.0806964000086297	0.0671225938780667	Right	Mid	Sides	-0.273630566481364	-0.18973186316869	Left	Right	-0.236833990482297	Left	FALSE	FALSE	FALSE
PF3D7_0916500	-0.27354981920443305	Mid	FALSE	B11	E5	-0.245926703933585	0.219865366906728	0.22087655029283	Mid	Sides	Left	-0.188959232788632	0.164127513224411	Mid	Left	-0.273549819204433	Mid	FALSE	FALSE	FALSE
PF3D7_0912100	-0.273511794947274	Left	FALSE	10G	12B	-0.273511794947274	-0.163550674111622	0.195591366458578	Left	Mid	Left	-0.149900230455116	-0.0975189632902167	Left	Right	0.193809662775388	Right	FALSE	FALSE	FALSE
PF3D7_0812400	-0.27339075417245523	Right	FALSE	E5	A7	0.130610251117422	-0.125721602353837	-0.180208406019748	Mid	Left	Mid	-0.156100621974549	-0.273390754172455	Right	Right	0.117290132197906	Right	FALSE	FALSE	FALSE
PF3D7_1426600	0.2733761638364112	Mid	FALSE	E5	B11	-0.0779927750257409	-0.143586396507067	-0.0998420794216445	Right	Left	Left	-0.161105117797599	-0.207946663686153	Sides	Left	0.273376163836411	Mid	FALSE	FALSE	FALSE
PF3D7_1453000	0.2731275422590224	Left	FALSE	12B	10G	0.273127542259022	0.266616298638452	0.109149181739445	Left	Left	Right	-0.131217139589361	0.096306170470941	Right	Left	-0.131892480741327	Right	FALSE	FALSE	FALSE
PF3D7_0925300	-0.2730216856275872	Mid	FALSE	B11	E5	0.258465049898637	0.0555775686913704	-0.259336509376704	Left	Mid	Left	-0.167771527745544	0.105250157882043	Mid	Mid	-0.273021685627587	Mid	FALSE	FALSE	FALSE
PF3D7_1244200	-0.27298957231604376	Left	FALSE	B11	E5	-0.067940539835963	0.247506745141445	0.262731613292089	Right	Left	Left	-0.211340971374053	0.145508763205014	Right	Left	-0.272989572316044	Left	FALSE	FALSE	FALSE
PF3D7_0322100	0.27287765155399996	Right	FALSE	12B	10G	0.272877651554	0.210408447611037	0.109519409086185	Right	Right	Left	0.0830796275583084	0.0694381508363463	Right	Sides	-0.0624753136490554	Left	FALSE	FALSE	FALSE
PF3D7_0203400	-0.2728555540517294	Sides	FALSE	E5	A7	-0.215273167505518	-0.229172812285622	-0.25070778174537	Mid	Mid	Left	-0.201211545935411	-0.272855554051729	Left	Sides	0.163305511804754	Right	FALSE	FALSE	FALSE
PF3D7_0530700	-0.272841247009523	Left	FALSE	B11	E5	-0.118209054424207	-0.143243915009126	0.0709110942759187	Mid	Right	Left	-0.248800317019645	-0.0458283976183784	Left	Sides	-0.272841247009523	Left	FALSE	FALSE	FALSE
PF3D7_0928000	-0.2727634533366232	Sides	FALSE	E5	A7	-0.156505386539008	-0.148799237167963	-0.108786550259022	Left	Mid	Right	-0.256114599645959	-0.272763453336623	Left	Sides	-0.198208366286374	Mid	FALSE	FALSE	FALSE
PF3D7_0807300	-0.2726088746817236	Left	FALSE	B11	A7	0.0248426981171927	0.1772724796088	0.152429781491607	Left	Left	Left	-0.272608874681724	-0.116811573204653	Left	Sides	-0.24944074054323	Left	FALSE	FALSE	FALSE
PF3D7_1103600	-0.2725722021062928	Left	FALSE	B11	E5	0.132583244320304	0.239659831334156	0.107076587013852	Left	Left	Left	-0.141046781473995	0.208239398518745	Sides	Left	-0.272572202106293	Left	FALSE	FALSE	FALSE
PF3D7_0932100	0.27253972582716707	Mid	FALSE	A7	B11	0.131086719759259	0.0467938315119256	-0.162166375574674	Left	Right	Left	0.272539725827167	0.210558395880494	Mid	Right	0.167840731070742	Mid	FALSE	FALSE	FALSE
PF3D7_0726800	-0.2724204690963521	Mid	FALSE	B11	E5	NA	NA	NA	NA	NA	NA	-0.238284477627208	0.042066888835454	Mid	Sides	-0.272420469096352	Mid	FALSE	FALSE	FALSE
PF3D7_1239900	-0.27241256423138505	Left	FALSE	10G	12B	-0.272412564231385	-0.2338181260782	0.139438285083845	Left	Left	Sides	-0.105706414584378	0.0348330557117526	Right	Sides	-0.0962153733191591	Sides	FALSE	FALSE	FALSE
PF3D7_0612600	-0.2724006432907655	Right	FALSE	B11	A7	-0.0282162360910756	0.0852403847974637	0.113456620888539	Mid	Mid	Mid	-0.272400643290766	-0.0697566624397128	Right	Sides	-0.227612192149074	Mid	FALSE	FALSE	FALSE
PF3D7_0301500	-0.2722680541880878	Right	FALSE	B11	A7	0.142253742128726	0.195302926725129	0.170068600367848	Mid	Right	Right	-0.272268054188088	-0.164982666217874	Right	Right	-0.200901871466743	Left	FALSE	FALSE	FALSE
PF3D7_0309600	-0.2721166926073502	Left	FALSE	B11	A7	-0.0718039752017261	-0.0884048738062073	-0.0546204025387038	Mid	Mid	Left	-0.27211669260735	-0.265601491402236	Left	Right	-0.256882243893263	Left	FALSE	FALSE	FALSE
PF3D7_1402700	-0.27206337933162156	Mid	FALSE	B11	A7	0.104923414989862	0.0496820061643555	-0.101300235773929	Right	Sides	Right	-0.272063379331622	-0.135770387826627	Mid	Mid	-0.193939002078036	Left	FALSE	FALSE	FALSE
PF3D7_1467700	-0.2720564455397118	Left	FALSE	B11	A7	0.0510074834623853	0.0502127491377927	0.0441108110487334	Right	Right	Sides	-0.272056445539712	-0.237349411767589	Left	Sides	0.182992414009518	Right	FALSE	FALSE	FALSE
PF3D7_0628300	-0.27154858358180833	Sides	FALSE	B11	A7	0.0710997955062667	-0.0215495477684295	-0.0509474680241929	Sides	Mid	Sides	-0.271548583581808	-0.232608639508965	Sides	Sides	-0.236037639964959	Mid	FALSE	FALSE	FALSE
PF3D7_1420300	-0.27145206240579994	Sides	FALSE	B11	10G	0.192476496423385	-0.0860254782942147	-0.2714520624058	Sides	Left	Sides	0.205238353815234	0.182346600340649	Left	Left	0.0650985710700543	Mid	TRUE	FALSE	FALSE
PF3D7_0211800	-0.27144447668719635	Left	FALSE	B11	A7	-0.104512349767008	0.0995372397922815	0.204049589559289	Left	Left	Left	-0.271444476687196	-0.0468981133316405	Left	Right	-0.26810072739513	Left	FALSE	FALSE	FALSE
PF3D7_1432300	-0.27139443110261025	Right	FALSE	B11	A7	-0.158561173595864	0.171586730778185	0.145840678293289	Left	Right	Sides	-0.27139443110261	-0.0931193616546626	Right	Right	-0.178275069447948	Right	FALSE	FALSE	FALSE
PF3D7_0715900	-0.2713441721934162	Left	FALSE	B11	A7	0.164837892177304	0.0648755570039778	-0.158874392946259	Sides	Right	Sides	-0.271344172193416	-0.234659440481841	Left	Mid	0.115314079735926	Right	FALSE	FALSE	FALSE
PF3D7_0312400	-0.27129061129325194	Sides	FALSE	E5	10G	0.146826362948793	-0.124464248344459	-0.271290611293252	Sides	Sides	Sides	-0.0773175873632103	-0.208527290905273	Left	Sides	0.167510118581724	Right	TRUE	FALSE	FALSE
PF3D7_0305700	-0.2712788141381942	Left	FALSE	B11	E5	-0.122924008609197	0.157141826648847	0.185822218918647	Left	Sides	Sides	-0.158808025042113	0.168457329371676	Left	Mid	-0.271278814138194	Left	FALSE	FALSE	FALSE
PF3D7_0723400	0.2712760721604974	Sides	FALSE	A7	B11	-0.0786152851249853	0.0664465250552519	0.110873179507933	Left	Mid	Mid	0.271276072160497	0.207250402001277	Sides	Right	0.162956014479029	Left	FALSE	FALSE	FALSE
PF3D7_1344800	0.2712228060038547	Left	FALSE	A7	E5	-0.131242834707719	-0.120108265177119	0.0924952379859779	Left	Right	Left	-0.144916467182811	0.271222806003855	Right	Left	-0.232749315497139	Left	FALSE	FALSE	FALSE
PF3D7_0103500	0.27109104845910353	Mid	FALSE	10G	B11	-0.0964528746358963	0.174638173823207	0.271091048459104	Mid	Mid	Mid	0.144082196415474	-0.1349656815189	Right	Mid	0.232446650866159	Right	TRUE	FALSE	FALSE
PF3D7_1201900	-0.2709881628540653	Mid	FALSE	B11	E5	-0.112890259849369	-0.0626021330952348	0.0604298663913022	Sides	Right	Sides	-0.208126177533805	0.114411006352788	Left	Mid	-0.270988162854065	Mid	FALSE	FALSE	FALSE
PF3D7_1230400	0.27086234013005933	Sides	FALSE	12B	A7	0.184304798928548	0.270862340130059	0.139593250449595	Sides	Sides	Left	-0.23141463637499	-0.19581533519979	Left	Sides	-0.156423043560142	Mid	TRUE	FALSE	FALSE
PF3D7_0529700	0.27083280310070074	Sides	FALSE	10G	E5	-0.159649330624348	0.17206975584196	0.270832803100701	Left	Sides	Sides	-0.202567771982382	-0.10090432755199	Right	Right	-0.101663444430392	Right	TRUE	FALSE	FALSE
PF3D7_0312100	-0.2708303684004597	Mid	FALSE	B11	A7	0.0825033598229001	0.154864532224784	0.0723611724018837	Left	Left	Left	-0.27083036840046	-0.13671639615166	Mid	Right	-0.262451616136573	Left	FALSE	FALSE	FALSE
PF3D7_0306700	-0.2706134680384517	Left	FALSE	B11	12B	-0.157474311769607	-0.270613468038452	-0.158665499737289	Left	Left	Right	-0.152807070605287	0.0943364092286639	Sides	Mid	-0.139951768312874	Left	TRUE	FALSE	FALSE
PF3D7_0200900	-0.2705190981742983	Left	FALSE	B11	E5	NA	NA	NA	NA	NA	NA	-0.261797412145715	0.21431879479844	Left	Right	-0.270519098174298	Left	FALSE	FALSE	FALSE
PF3D7_1325400	0.27051651191491877	Mid	FALSE	A7	B11	-0.0972525695473997	0.191152739822482	0.182350162634867	Right	Left	Mid	0.270516511914919	0.179697228248742	Mid	Right	-0.11124248296335	Sides	FALSE	FALSE	FALSE
PF3D7_0915000	-0.27043062849742966	Left	FALSE	E5	10G	0.154879073386289	-0.115551555111141	-0.27043062849743	Left	Left	Left	-0.0966005887721916	-0.0367886985704097	Right	Left	-0.0943936492370187	Right	TRUE	FALSE	FALSE
PF3D7_1249500	-0.270262024175088	Left	FALSE	B11	A7	-0.16972351120954	0.185173592549815	0.209971976392482	Right	Left	Sides	-0.270262024175088	-0.0985667612256087	Left	Sides	-0.228668752748843	Left	FALSE	FALSE	FALSE
